rep,estimate_log_scale
330,-0.0583306149647001
331,0.1161459499284461
332,-0.0719033536061666
333,-0.0641918524720477
334,-0.0665749732632155
335,-0.033115878852737
336,0.0558716338112536
337,0.0549729348723496
338,-0.0361383595726539
339,0.0846624678844911
340,-0.0691246272977536
341,0.0870318145883333
342,0.0042736538408041
343,-0.0162227088576471
344,-0.0671831233276567
345,-0.013110565203116
346,0.184159342605458
347,0.0417948649656875
348,0.1245189462956728
349,0.051735072624621
350,0.0446354095642631
351,0.026438747835121
352,0.0850803560479446
353,0.0234793801972525
354,0.0216618866007261
355,-0.0774811016329599
356,-0.025570848627134
357,-0.0364699809178277
358,-0.0898790405056244
359,0.1034521793074329
360,-0.1595567994120352
361,0.2151716504823239
362,0.1705715195136823
363,0.0600931013285804
364,-0.0851580220408532
365,0.0278686326125132
366,-0.0682542822240838
367,-0.0311464538565956
368,-0.0085422793479002
369,-0.023309057290973
370,-0.0247506585740962
371,0.0153518764308365
372,0.0296261263557144
373,0.1662538315882912
374,-0.0321412913838047
375,-0.1199469848269838
376,-0.0232052159546513
377,-0.0948873777215204
378,0.1602024199467895
379,-0.021032123940314
380,0.0125925019515002
381,-0.1218820981317947
382,-0.0812614482848202
383,-0.0542433133004318
384,-0.0575402718188798
385,0.1168159518700323
386,-0.108181361607188
387,0.1656823082529469
388,0.0568013314203366
389,0.0006558278844549
390,0.1010347329769625
391,-0.0285607873482424
392,0.1258631272184688
393,-0.0776728546835451
394,0.0654949688287374
395,-0.1179545256017251
396,-0.0840489338859409
397,-0.0345044950821434
398,-0.0527013395811877
399,0.1155326062233129
400,0.0988188051175868
401,-0.0851223403626499
402,-0.0354524336387861
403,0.0827015597534804
404,-0.0038432755200598
405,-0.0116060850717843
406,0.0496471779089033
407,0.0651726322898108
408,-0.0327013255058041
409,-0.0145004926320334
410,-0.0894244567499226
411,0.1428140302902757
412,0.0749620100568507
413,-0.0446847728649861
414,0.0101208514779719
415,-0.1256146674160294
416,0.0087982472173195
417,-0.1559695278832644
418,-0.032994844402415
419,0.023635164186201
420,0.0331119556331486
421,0.1240377265555782
422,-0.0372096167191104
423,0.0387266742485465
424,-0.0339946887270079
425,0.1469418823898206
426,0.0065623727763816
427,0.1388646728685194
428,0.0370249557012629
429,0.1148246959919006
430,-0.0133451128386658
431,0.035878010589202
432,0.0097047148017434
433,-0.1165249538234218
434,-0.0175697825991887
435,-0.1218732712959514
436,-0.0594610862460181
437,0.0813033711968659
438,0.1476897752634301
439,-0.0439554897564959
440,-0.0557628260509588
441,-0.1441649332191857
442,0.0225312391315233
443,-0.0763766810485165
444,0.0565363698230442
445,-0.1302531960650019
446,-0.1743129942782239
447,-0.0199888717601485
448,-0.0470248990299675
449,0.017111140379735
450,0.0876569799349462
451,-0.0803514915395378
452,0.1519669339037441
453,0.0849032901835621
454,-0.0255179565243211
455,0.0361287922200906
456,0.0110007298321261
457,-0.0423531742191595
458,0.04074424264645
459,-0.0486698220178071
460,0.0004182736946856
461,0.0258577183228061
462,0.1509632505160989
463,0.051946134478874
464,-0.101212790014718
465,-0.0120647076773383
466,0.0455792416696763
467,-0.1514378642428851
468,0.0501684992379588
469,0.0578528812270546
470,-0.04146858552675
471,-0.0132416210164606
472,-0.0545313632066574
473,0.0979204194678267
474,-0.0835314695520904
475,-0.1387192576874129
476,0.0408783066852116
477,0.2229125975053624
478,-0.1048065325624066
479,-0.0503437116833358
480,0.1290035347903885
481,-0.1419488204660024
482,0.0488225585712049
483,0.1040103992800367
484,-0.0770761177527063
485,-0.0567831202124987
486,0.1444021231082376
487,0.0733570362177725
488,0.0841448352070168
489,-0.1840463032908287
490,-0.054458809190553
491,0.029640787561003
492,0.1489856525323362
493,-0.0244404265348213
494,0.0064708230516753
495,0.0728003449281391
496,0.0259156237620467
497,0.0630083250315478
498,0.1466725602588094
499,0.0736647539980491
500,-0.1158135332068909
501,0.0187963364838889
502,-0.0774143881800205
503,0.0446392801581335
504,-0.0594252053528186
505,0.0626004920214969
506,0.0916146496177429
507,-0.1213234864828869
508,-0.0463882602504808
509,0.0843297405175997
510,0.0625567814791513
511,0.0726447307183082
512,-0.1091699748300456
513,0.1276174925784586
514,-0.1072323474698596
515,-0.0371149465106794
516,-0.1907574542467917
517,0.0773811313903248
518,-0.0974983432552927
519,-0.0188090069088452
520,-0.1307826627553329
521,-0.05031920031991
522,-0.0883825492366056
523,0.0834761574291358
524,-0.0182326799465266
525,0.0477509469090235
526,0.0724045903263123
527,0.1113374757075035
528,-0.0493627322554423
529,-0.0930439732216198
530,-0.1394966406700979
531,0.1729252588314101
532,0.0705740576090395
533,0.1424377641130586
534,-0.0400842401144612
535,0.0505884980709045
536,-0.0997039800384838
537,0.1154674647265658
538,0.0902297785132674
539,0.1274564112773946
540,0.1701781173788914
541,-0.1021119853578252
542,0.1271495366508442
543,0.0222332506783222
544,0.039073844479456
545,0.1079207417724054
546,-0.0832575002933893
547,-0.1506676032564832
548,-0.1927682478979921
549,-0.0536912517943645
550,-0.009801073482837
551,0.1501009059683637
552,0.0427910300609623
553,-0.124399059910658
554,-0.1815183485685199
555,0.0072829786608957
556,0.0072253236770885
557,0.0686776717334613
558,0.1208178234328582
559,-0.1132695100194604
560,-0.1456949945028726
561,0.0568722385165236
562,0.0468009167098634
563,0.0711690468075724
564,-0.1115550396090063
565,0.0179885688415258
566,-0.0426325697048701
567,0.0585905418454963
568,-0.1269231042724663
569,0.0512926753941443
570,0.0504549433831574
571,-0.0055668634325085
572,-0.1635441266142688
573,-0.0628732770866519
574,-0.0384745442281125
575,0.0929214727769874
576,-0.1454946551564372
577,-0.1227936853916046
578,-0.0643132270083144
579,0.1341067159062004
580,-0.1426979420689483
581,0.0281211437463026
582,0.0537952982567344
583,0.0502742454808946
584,-0.0420032482358995
585,-0.1146762062827594
586,0.0497612780717459
587,0.1164069998731894
588,-0.0168151330535431
589,-0.0087851691790546
590,0.0455187480296073
591,0.0400166701655745
592,0.112668076228071
593,0.1230657821969321
594,-0.0587652843912427
595,-0.0595501536934017
596,0.0488799794266701
597,-0.0855573016330728
598,-0.1534938037672063
599,-0.0981647031846202
600,-0.0480291973273453
601,0.0089042541730733
602,0.2385791920470929
603,-0.0676192060733737
604,-0.0234043645353108
605,0.2063871813680209
606,-0.0298246401022542
607,0.1455892948330553
608,0.074467869053987
609,-0.0174138780508115
610,-0.1329570781777586
611,-0.0370002236355243
612,0.0128879371851064
613,-0.0913643353522562
614,-0.0203803377373413
615,-0.0326422179116996
616,-0.0979757315112975
617,-0.0991881344271514
618,-0.0949281188612991
619,-0.0345765995816175
620,0.080450523723881
621,0.1076818573093092
622,0.0395270759986407
623,0.1009038118082563
624,-0.0043791499020726
625,0.1347423297791625
626,-0.1054849820395689
627,-0.1105692916108178
628,-0.1043227207891386
629,-0.0604126059677571
630,0.077118524765682
631,-0.0194094120890663
632,0.0092075444908491
633,0.0340663742525076
634,0.0225632221303711
635,-0.0755021601150879
636,0.0052196253747976
637,-0.0187469924636687
638,0.0886549213693044
639,0.1443102246259336
640,0.0579490594726686
641,-0.0672819781717268
642,0.013477354280245
643,-0.0640089709620013
644,-0.1136527342805322
645,0.1787435327934262
646,0.13500880390164
647,-0.1663060469956489
648,0.0428192336707111
649,-0.129450668044453
650,-0.2416316431540425
651,-0.119340843968543
652,0.0291794742118701
653,-0.0641679039474413
654,-0.1187008682512353
655,-0.0438190585734254
656,-0.1339902655195369
657,-0.0519648811317708
658,-0.0306249461436443
659,0.0562575171464103
660,0.0865811086248593
661,0.0115569866985098
662,-0.0434212351299501
663,0.1110744321070333
664,0.0765469603345394
665,0.0915515573921115
666,-0.0352465537692546
667,0.0927947013459578
668,-0.112274708414841
669,0.0324969426583744
670,0.0041972279307523
671,0.0422542647370993
672,-0.115204584650798
673,0.1687247043398063
674,0.0713644308725561
675,0.0407637648206991
676,-0.0047139957774736
677,0.1454777480012206
678,0.0340362373906673
679,0.0197600136862421
680,-0.0415536418349022
681,-0.2208745995860485
682,0.1213906326367697
683,0.0961181500171513
684,0.0922463975379216
685,-0.072905008367806
686,-0.0514966761351885
687,0.0826806121884317
688,0.066534234652899
689,-0.1193158264162229
690,0.0204113263643806
691,0.0925517360740109
692,0.0150569403022852
693,0.0238887202574646
694,-0.111379145421879
695,-0.1048682245695633
696,0.0465324413934227
697,0.0945024231441447
698,-0.0972971299001781
699,-0.0108160292091312
700,-0.0880595220470558
701,0.0143831926142414
702,0.0744584370356707
703,-0.0229092330510825
704,-0.1831305726569612
705,-0.0223270393632452
706,-0.0994907562022305
707,0.1214417762039925
708,0.1386523691569097
709,-0.0105359156964503
710,0.0890401344651934
711,0.0774745579561417
712,-0.1496622494658192
713,-0.0803916937587783
714,0.0917593845086921
715,0.1227399021074029
716,-0.0995723517097528
717,0.0945001159413602
718,0.1222939800217095
719,0.0124729749275727
720,-0.1437759456973926
721,0.0654076916896806
722,0.0334240360358965
723,-0.1191309403445839
724,-0.1494705726334415
725,0.0119991879612993
726,0.0433932697851887
727,0.024583485513237
728,-0.1899640392445739
729,0.0801884156674735
730,0.0192966035334772
731,0.0224380075530461
732,0.0118535159520544
733,-0.0685804152574546
734,0.0401898671392047
735,-0.0881470580862943
736,0.0720730495570032
737,0.0240113970613299
738,0.1588417986784532
739,0.0123532004277002
740,0.0235398068060213
741,0.0176375202182863
742,0.1030155808845426
743,-0.0031977694554078
744,-0.0682423620088098
745,-0.0390443809468098
746,0.0703644830741986
747,-0.0714727200191557
748,-0.0893703546799514
749,-0.1596113998784759
750,0.1921722634129598
751,0.1131790088306879
752,0.1383911353376712
753,0.0243716668515821
754,0.0178102102163044
755,0.0878421546478254
756,0.1280251536555229
757,-0.0630709272058685
758,0.0249493507256311
759,0.0624854869965317
760,-0.0017725820491255
761,0.059415724205552
762,0.0031046978855551
763,0.0249966619913186
764,-0.007102730795179
765,0.1488295274175509
766,-0.0053219418036317
767,0.1405123140371187
768,-0.0636970622610911
769,0.0765240706721709
770,-0.0645618503638868
771,0.1464023224158235
772,0.2031840034522652
773,-0.0115403706128346
774,-0.0120445076455643
775,0.0138852301977275
776,0.0165984832495258
777,-0.0673456294655862
778,-0.0622176384888485
779,-0.0321477093300952
780,-0.0993543726081893
781,0.0454224642956792
782,-0.0290651578805104
783,0.1275585866870938
784,-0.06388105819189
785,-0.068230154090113
786,-0.0895242671796097
787,0.0215788110393357
788,0.1387374025381118
789,0.0103157672187736
790,-0.1771554026690101
791,-0.1242612831408696
792,-0.0777273136943905
793,0.0948901301470202
794,0.0344533844155497
795,-0.048648550701727
796,-0.1283492424934897
797,0.0016850040801623
798,0.0500539432191173
799,-0.1433480061283692
800,-0.0288006479670858
801,-0.0362783667885188
802,-0.0216107607420358
803,-0.1439815665327151
804,-0.0268049738701711
805,0.0428083016903863
806,0.1608274967508503
807,-0.2264160469670109
808,0.1233835801306046
809,0.0465070712334269
810,0.0540558751864449
811,-0.133502810251454
812,0.0789702932814156
813,0.0675569123433817
814,-0.0890117681385304
815,0.0584622253076054
816,0.1143981181463824
817,-0.0320693323958784
818,-0.0676984938551652
819,0.0416728926400838
820,-0.0459936645208036
821,-0.0368131290978655
822,0.044640091729512
823,0.0186948829909868
824,-0.052647859137082
825,0.0912867092129583
826,-0.0423538114163844
827,0.0602859720546892
828,0.0143124309710773
829,0.0010329797647006
830,0.1550296852720942
831,-0.1407172076971051
832,-0.1365577020171184
833,-0.1487155533923196
834,-0.1307700638962978
835,-0.0798005713645787
836,-0.1285164735064914
837,0.0106516637707168
838,-0.046539963298166
839,-0.260021965027273
840,0.1311497464879761
841,0.0579919413897265
842,0.0502852646244785
843,-0.1201431123819463
844,0.0190511454626781
845,0.1231822683800804
846,-0.0693783162008111
847,0.0184511548604257
848,-0.0797331923792397
849,-0.0544433186342847
850,0.0070740220577721
851,-0.0069808854579857
852,0.0303249990404298
853,0.1361286949425655
854,0.0384709745310193
855,0.0269108934644685
856,0.0981366875231099
857,-0.0735251339065709
858,-0.0756489676000915
859,-0.015428067181248
860,-0.0120340918450417
861,0.0199246861243519
862,0.107482280722268
863,0.0063534058714743
864,0.0781603050504496
865,0.0271983162853352
866,-0.0784796110147572
867,-0.0901073873824307
868,-0.0377994469595622
869,0.1296577064009182
870,-0.2425262088707792
871,-0.120710319584546
872,-0.0689847778033693
873,-0.0207390007374391
874,0.0017898678925847
875,0.1595499104150229
876,-0.0338992567733661
877,-0.0304460630313786
878,-0.0527808508293967
879,0.0040649300641698
880,0.0880503888211263
881,-0.0774045282538411
882,-0.0117778990562217
883,0.0464797165876128
884,0.0819393766686532
885,0.0550041532832795
886,-0.0199834558790071
887,0.0176789171503874
888,0.1125548348430557
889,-0.1574107513413721
890,0.1606906350969317
891,-0.1028501878169519
892,-0.0633674816297999
893,0.0803146987761946
894,-0.0975312731675454
895,-0.0239071484183993
896,0.0729736590035219
897,-0.0472198617992706
898,-0.075672076898836
899,0.0297452316706383
900,0.094786019151609
901,-0.0185421007820858
902,-0.0488745789172698
903,0.0208526590989265
904,-0.0743911488091272
905,-0.0767006196678486
906,0.0236229168107156
907,0.1961886401006266
908,-0.0480655166518073
909,0.0837491845224361
910,-0.2107015349708858
911,0.0267691175155443
912,-0.0739723597208796
913,-0.0596739193851218
914,-0.1319348657956881
915,0.0625845604540548
916,-0.0569000908194832
917,0.0510138694916052
918,0.1996485325202645
919,0.1564170038768466
920,-0.0424763943085929
921,-0.0266387098992767
922,0.0509374872575814
923,-0.0084920327199804
924,-0.0680931686152008
925,0.0647192892918752
926,-0.1201577699659798
927,0.0262184619463515
928,-0.0566932507072754
929,-0.1120316601745014
930,-0.04936342683387
931,-0.0670548949264607
932,-0.0074349343207981
933,0.1081933932405025
934,0.0323690921412972
935,0.1300370409364784
936,-0.0826087970886264
937,0.0487861789380616
938,-0.179746458039485
939,-0.1175789696592784
940,-0.0710041937983674
941,-0.0926689592822395
942,-0.0086958174182382
943,-0.0179366402973683
944,-0.0372475626673064
945,0.03892714295113
946,-0.1404666453198388
947,-0.0223653207859289
948,0.0942251296843642
949,0.126721436232975
950,-0.0145435435084898
951,-0.0121729161305634
952,-0.0851344227643972
953,-0.0354121121994321
954,0.0526518224160616
955,0.0880613694118551
956,-0.0270424827017764
957,-0.0363067608398899
958,-0.1138109512017073
959,0.0753309835713894
960,-0.0967142319068342
961,0.2282613893679982
962,-0.2435190388885817
963,-0.0152347350543685
964,-0.1129786403973851
965,0.0779286722633236
966,0.017692418539314
967,0.0666875397072872
968,0.0098886998190587
969,-0.0099100040826588
970,-0.0211133611956966
971,-0.1276500410424857
972,-0.0037651502690446
973,-0.0744797127107753
974,0.099787971193606
975,0.0380575209329661
976,0.1111900331925958
977,-0.023040738636942
978,0.1451615084319623
979,-0.0339623728031698
980,0.0623207372963164
981,0.1856688481782662
982,0.0519219786809607
983,0.0787600193976377
984,-0.1076469401992627
985,-0.0617550989634367
986,-0.0161902160378258
987,0.020190698783945
988,0.0184747084726344
989,-0.1042543224222509
990,-0.0817012807153526
991,-0.0629067713382308
992,0.0524421926785399
993,0.1000190382041708
994,-0.1463522558590693
995,-0.1768403829795988
996,0.0560069935737901
997,0.0172825794887834
998,0.0093371444944043
999,0.0877326441044091
